code,name,industry,tracking_index,asset_size_cny,date,close,return_1d,mom20,mom60,ma5,ma10,ma20,trend20,vol20,amount60,rank_mom20,rank_mom60,rank_trend20,rank_vol20,rank_amount60,score,trend_ok
159060,浦银国证粮食产业ETF,农林牧渔,国证粮食产业指数,224000000.00000003,2026-09-22,1.052,-0.00661000944287049,0.03339882121807469,0.15731573157315726,1.0388,1.0611,1.0744500000000001,-0.020894411094048215,0.4987889454901701,4037021.283333333,0.759825327510917,0.8708133971291866,0.1965065502183406,0.9781659388646288,0.021834061135371178,0.5122082697812415,False
159063,南方国证粮食产业ETF,农林牧渔,国证粮食产业指数,255000000.0,2026-09-22,1.078,-0.006451612903225712,0.04154589371980699,0.16919739696312375,1.0634000000000001,1.0844,1.09315,-0.013859031239994546,0.4936034369300765,13299324.783333333,0.8602620087336245,0.8947368421052632,0.3537117903930131,0.9563318777292577,0.2445414847161572,0.5893587680992876,False
159072,景顺长城国证粮食产业ETF,农林牧渔,国证粮食产业指数,224000000.00000003,2026-09-22,1.154,-0.007738607050730928,0.036837376460017834,,1.1400000000000001,1.1636,1.17355,-0.01665885560904956,0.4797389171881593,17051402.625,0.7991266375545851,,0.2663755458515284,0.9519650655021834,0.314410480349345,,False
159073,汇添富国证粮食产业ETF,农林牧渔,国证粮食产业指数,232000000.0,2026-09-22,1.067,-0.008364312267658103,0.0419921875,,1.0552,1.077,1.08465,-0.016272530309316302,0.5163217472039796,29549798.291666668,0.8646288209606987,,0.28820960698689957,0.9912663755458515,0.4672489082969432,,False
159075,华夏中证工业互联网主题ETF,机械设备,中证工业互联网主题指数,253000000.0,2026-09-22,0.909,0.012249443207126953,0.0077605321507761005,,0.8912000000000001,0.8816,0.8945000000000001,0.016210173281162588,0.22226185174944482,4878368.3125,0.5545851528384279,,0.6462882096069869,0.39737991266375544,0.034934497816593885,,True
159077,鑫元中证电池主题ETF,电力设备,中证电池主题指数,208000000.0,2026-09-22,0.89,0.0011248593925758943,-0.0680628272251308,,0.8854000000000001,0.8852,0.9057999999999999,-0.017443144181938486,0.19779193049555716,8027974.133333334,0.09606986899563319,,0.25327510917030566,0.27510917030567683,0.1091703056768559,,False
159082,华夏中证细分化工产业主题ETF,基础化工,细分化工,203000000.0,2026-09-22,0.953,-0.008324661810613976,-0.017525773195876337,,0.9513999999999999,0.9604000000000001,0.9824999999999999,-0.030025445292620856,0.2516832899728621,9225015.391304348,0.314410480349345,,0.12663755458515283,0.5414847161572053,0.1572052401746725,,False
159086,广发中证金融科技主题ETF,非银金融,中证金融科技主题指数,239000000.0,2026-09-22,1.045,0.0,0.0028790786948176272,,1.0242,1.0256,1.0534000000000001,-0.007974178849440072,0.2777671103908789,11300742.102564102,0.48034934497816595,,0.4104803493449782,0.6812227074235808,0.1965065502183406,,False
159087,万家中证细分化工产业主题ETF,基础化工,细分化工,218000000.00000003,2026-09-22,0.993,-0.004012036108325012,-0.017804154302670572,,0.9907999999999999,1.0005,1.0227499999999998,-0.02908824248350017,0.2407052837768226,8125789.486486486,0.31004366812227074,,0.14847161572052403,0.4978165938864629,0.11790393013100436,,False
159093,汇添富中证细分化工产业主题ETF,基础化工,细分化工,237000000.0,2026-09-22,0.991,-0.00800800800800805,-0.01783944499504453,,0.9888,0.9977999999999998,1.02105,-0.029430488222907836,0.2622914045280138,11715169.564102564,0.3056768558951965,,0.13973799126637554,0.6026200873362445,0.21397379912663755,,False
159103,汇添富中证金融科技主题ETF,非银金融,中证金融科技主题指数,210000000.0,2026-09-22,0.657,0.004587155963302836,0.004587155963302836,-0.010542168674698815,0.6439999999999999,0.6451,0.6627,-0.008601177003168758,0.2904660400939418,7948523.433333334,0.4978165938864629,0.6555023923444976,0.3930131004366812,0.7248908296943232,0.10480349344978165,0.4097751822987401,False
159123,嘉实中证光伏产业ETF,电力设备,中证光伏产业指数,417000000.0,2026-09-22,0.875,-0.003416856492027387,-0.024526198439241975,-0.21028880866426003,0.8667999999999999,0.8625999999999999,0.8737,0.0014879249170194342,0.19810414037136767,7307907.066666666,0.27074235807860264,0.2822966507177033,0.4890829694323144,0.2838427947598253,0.07423580786026202,0.2629959674891874,False
159129,嘉实中证细分化工产业主题ETF,基础化工,细分化工,1359000000.0,2026-09-22,1.03,-0.004830917874396046,-0.01151631477927062,-0.09010600706713767,1.0256,1.034,1.0560500000000002,-0.024667392642393926,0.25751129602149786,23090967.9,0.37117903930131,0.507177033492823,0.18340611353711792,0.5895196506550219,0.4017467248908297,0.2851538831198679,False
159133,天弘中证细分化工产业主题ETF,基础化工,细分化工,2034000000.0,2026-09-22,1.053,-0.0066037735849058254,-0.014967259120673537,-0.09380378657487087,1.0501999999999998,1.06,1.08345,-0.02810466565139147,0.25682272279618457,37402472.983333334,0.3537117903930131,0.5023923444976076,0.1615720524017467,0.5851528384279476,0.537117903930131,0.2734355738492718,False
159137,华宝中证港股通医疗主题ETF,医药生物,中证港股通医疗主题指数,148000000.0,2026-09-22,1.01,-0.006882989183874089,-0.0009891196834815874,0.286624203821656,0.9846,0.9652,0.9715999999999999,0.0395224372169618,0.2987620428369303,73301233.48333333,0.4497816593886463,0.9952153110047847,0.868995633187773,0.7510917030567685,0.6724890829694323,0.6044388959695786,False
159147,南方中证电池主题ETF,电力设备,中证电池主题指数,2203000000.0,2026-09-22,0.796,0.0012578616352201255,-0.06682297772567403,-0.2390057361376673,0.7918000000000001,0.7913,0.8092,-0.016312407315867472,0.20200995160668803,35648661.733333334,0.1091703056768559,0.20095693779904306,0.2838427947598253,0.31004366812227074,0.519650655021834,0.13430872735630262,False
159155,大成中证电池主题ETF,电力设备,中证电池主题指数,571000000.0,2026-09-22,0.796,0.0012578616352201255,-0.06462984723854281,-0.23754789272030652,0.7922,0.7921,0.8105,-0.01789019123997526,0.20045073793376036,24386175.133333333,0.13100436681222707,0.215311004784689,0.24017467248908297,0.29694323144104806,0.4192139737991266,0.1395509914126324,False
159160,电池ETF东财,电力设备,中证电池主题指数,173000000.0,2026-09-22,0.782,0.0,-0.06571087216248495,-0.24517374517374513,0.7774,0.7769,0.79435,-0.015547302826210085,0.18582242424418338,18920436.366666667,0.11790393013100436,0.1722488038277512,0.314410480349345,0.18777292576419213,0.34497816593886466,0.14565826037901422,False
159163,泰康中证有色金属矿业主题ETF,有色金属,中证有色金属矿业主题指数,192000000.0,2026-09-22,0.731,0.00136986301369868,-0.04941482444733425,-0.024032042723631575,0.7305999999999999,0.7402,0.75945,-0.03746132069260644,0.27155391745113616,6217135.916666667,0.1572052401746725,0.6124401913875598,0.1091703056768559,0.6462882096069869,0.048034934497816595,0.22658114122145376,False
159167,港股通医疗ETF工银,医药生物,中证港股通医疗主题指数,184000000.0,2026-09-22,0.998,-0.005976095617529875,0.007063572149344166,0.2811296534017971,0.9732,0.9530000000000001,0.95755,0.04224322489687227,0.2741013456381287,50870161.15,0.537117903930131,0.9808612440191388,0.9126637554585153,0.6637554585152838,0.6026200873362445,0.6474499070224191,True
159172,汇添富中证畜牧养殖产业ETF,农林牧渔,中证畜牧养殖产业指数,286000000.0,2026-09-22,0.84,-0.004739336492891044,0.013268998793727338,0.11553784860557759,0.8353999999999999,0.8466999999999999,0.8521000000000001,-0.01420021124281201,0.21584291301629613,13495972.3,0.62882096069869,0.8277511961722488,0.34497816593886466,0.3799126637554585,0.25327510917030566,0.5408046217170556,False
159175,易方达中证电池主题ETF,电力设备,中证电池主题指数,506000000.0,2026-09-22,0.847,0.0011820330969267712,-0.06512141280353212,-0.23899371069182396,0.8422000000000001,0.8417999999999999,0.8606499999999999,-0.015860105734038177,0.18941493534759196,23914080.2,0.12663755458515283,0.20574162679425836,0.30131004366812225,0.2314410480349345,0.4148471615720524,0.15345061741292493,False
159218,招商中证卫星产业ETF,国防军工,中证卫星产业指数,3852000000.000001,2026-09-22,1.36,-0.002201027146001344,0.044546850998463894,-0.2037470725995315,1.3462,1.3336000000000001,1.33335,0.01998725015937297,0.21540640858002916,169944572.38333333,0.8820960698689956,0.3157894736842105,0.6855895196506551,0.37117903930131,0.7860262008733624,0.5192599402436221,True
159230,华夏国证通用航空产业ETF,交通运输,国证通用航空产业指数,322000000.0,2026-09-22,0.972,0.003095975232198178,0.039572192513368964,-0.09412861136999062,0.9612,0.9657,0.9669000000000001,0.005274588892336229,0.15643975900349397,16276627.216666667,0.8471615720524017,0.49760765550239233,0.5807860262008734,0.09606986899563319,0.29694323144104806,0.5772194479847893,True
159231,华宝国证通用航空产业ETF,交通运输,国证通用航空产业指数,172000000.0,2026-09-22,0.499,0.0,0.037422037422037535,-0.10573476702508966,0.49420000000000003,0.49659999999999993,0.4971,0.003822168577751084,0.14528715099860393,8076754.95,0.8122270742358079,0.4449760765550239,0.5458515283842795,0.06550218340611354,0.11353711790393013,0.5426411901130357,True
159248,万家中证人工智能主题ETF,计算机,中证人工智能主题指数,242000000.0,2026-09-22,1.817,0.019640852974186274,0.07769869513641758,-0.17371532514779442,1.761,1.7254,1.73275,0.048622132448420174,0.29333003716983047,21382948.733333334,0.9344978165938864,0.39712918660287083,0.9475982532751092,0.7336244541484717,0.388646288209607,0.5822266563590397,True
159257,汇添富国证通用航空产业ETF,交通运输,国证通用航空产业指数,135000000.0,2026-09-22,0.863,0.0023228803716608404,0.03601440576230486,-0.10847107438016523,0.8538,0.8583000000000001,0.8593,0.004305830327010485,0.15046383639903188,7661982.216666667,0.7903930131004366,0.4354066985645933,0.5545851528384279,0.07860262008733625,0.10043668122270742,0.5320866676417124,True
159265,鹏华国证港股通消费主题ETF,食品饮料,国证港股通消费主题指数,161000000.0,2026-09-22,0.752,-0.00922266139657446,-0.0851581508515814,-0.022106631989596948,0.758,0.7656,0.78575,-0.042952593063951605,0.12713953175301038,11156311.266666668,0.06550218340611354,0.6172248803827751,0.056768558951965066,0.034934497816593885,0.18777292576419213,0.24681473433484463,False
159268,汇添富国证港股通消费主题ETF,食品饮料,国证港股通消费主题指数,328000000.0,2026-09-22,0.723,-0.008230452674897082,-0.08712121212121215,-0.026917900403768513,0.7282,0.7361000000000001,0.7562,-0.043903729172176664,0.11910267134570872,21009380.45,0.0611353711790393,0.5980861244019139,0.048034934497816595,0.021834061135371178,0.37554585152838427,0.23815110423935978,False
159272,富国国证机器人产业ETF,机械设备,国证机器人产业指数,2014000000.0,2026-09-22,0.792,0.0012642225031604948,-0.008760951188986232,-0.18097207859358833,0.7832,0.7774000000000001,0.7881,0.004948610582413471,0.21482302324840596,194889110.58333334,0.39737991266375544,0.3684210526315789,0.5633187772925764,0.36681222707423583,0.8209606986899564,0.34401287060445873,False
159273,汇添富中证沪港深云计算产业ETF,计算机,中证沪港深云计算产业人民币指数,1016000000.0,2026-09-22,1.412,0.01729106628242083,0.03065693430656924,-0.030219780219780223,1.3748,1.3614000000000002,1.3793,0.023707677807583538,0.20370128328324094,31747471.233333334,0.7248908296943232,0.5741626794258373,0.7161572052401747,0.31877729257641924,0.4847161572052402,0.5660224399824493,True
159278,鹏华国证机器人产业ETF,机械设备,国证机器人产业指数,1476000000.0,2026-09-22,0.933,0.002148227712137407,-0.008501594048884065,-0.1851528384279476,0.9228,0.9155999999999999,0.9276500000000001,0.0057672613593489075,0.21199717651889036,189036793.58333334,0.4017467248908297,0.3492822966507177,0.5938864628820961,0.34934497816593885,0.8034934497816594,0.3467029522993669,False
159283,南方中证通用航空主题ETF,交通运输,中证通用航空主题指数,266000000.0,2026-09-22,0.869,-0.0011494252873562871,0.035756853396901045,-0.09761163032191067,0.8622,0.8657,0.8656499999999999,0.0038699243343154333,0.1648923168609171,12321325.666666666,0.7816593886462883,0.47368421052631576,0.5502183406113537,0.1091703056768559,0.2314410480349345,0.5384968972649966,True
159285,华安国证港股通消费主题ETF,食品饮料,国证港股通消费主题指数,193000000.0,2026-09-22,0.719,-0.0055325034578146415,-0.08987341772151902,-0.024423337856173677,0.7243999999999999,0.7323999999999999,0.7526499999999999,-0.04470869594100835,0.11449647285540301,8344821.433333334,0.048034934497816595,0.6028708133971292,0.043668122270742356,0.008733624454148471,0.13537117903930132,0.23567727377196462,False
159299,易方达中证金融科技主题ETF,非银金融,中证金融科技主题指数,486000000.00000006,2026-09-22,0.697,0.0028776978417266452,0.005772005772005873,0.0,0.6828000000000001,0.6841,0.70265,-0.008040987689461376,0.28020059830804334,20166004.883333333,0.5109170305676856,0.6842105263157895,0.4017467248908297,0.7030567685589519,0.3624454148471616,0.42833831303148695,False
159310,天弘中证芯片产业ETF,电子,中证芯片产业指数,1869000000.0,2026-09-22,2.863,0.013451327433628313,0.04109090909090907,-0.3067796610169491,2.793,2.7126,2.7451,0.04294925503624647,0.35032690719971227,31853776.583333332,0.851528384279476,0.09090909090909091,0.9170305676855895,0.8253275109170306,0.49344978165938863,0.4307264787614133,True
159315,黄金股ETF工银,有色金属,中证沪深港黄金产业股票指数,256000000.0,2026-09-22,1.646,-0.015550239234449759,-0.0916114790286976,0.2681047765793527,1.687,1.7178,1.76415,-0.06697276308703914,0.29486066050228366,26633813.133333333,0.039301310043668124,0.9665071770334929,0.03056768558951965,0.7467248908296943,0.44541484716157204,0.2834740185119408,False
159321,华安中证沪深港黄金产业股票ETF,有色金属,中证沪深港黄金产业股票指数,469000000.00000006,2026-09-22,1.538,-0.015364916773367487,-0.09208972845336472,0.26584362139917683,1.5764,1.6056000000000001,1.64985,-0.06779404188259541,0.30758200141781616,61532379.2,0.034934497816593885,0.9569377990430622,0.021834061135371178,0.7685589519650655,0.6462882096069869,0.2746662209314473,False
159322,平安中证沪深港黄金产业ETF,有色金属,中证沪深港黄金产业股票指数,157000000.0,2026-09-22,1.615,-0.01584399756246191,-0.09014084507042253,0.25975039001560063,1.6542,1.684,1.7308,-0.06690547723596019,0.30472330342989806,17219903.3,0.043668122270742356,0.9473684210526315,0.034934497816593885,0.7641921397379913,0.31877729257641924,0.27743047575270047,False
159323,华夏中证港股通汽车产业主题ETF,汽车,中证港股通汽车产业主题指数,101000000.0,2026-09-22,0.955,-0.010362694300518172,-0.10244360902255645,-0.05632411067193677,0.9629999999999999,0.9741000000000002,1.0043,-0.049088917654087405,0.18315785355412484,149998427.86666667,0.013100436681222707,0.5167464114832536,0.039301310043668124,0.16593886462882096,0.7685589519650655,0.17671277240341823,False
159325,南方中证半导体行业精选ETF,电子,中证半导体行业精选指数,1625000000.0,2026-09-22,1.083,0.014044943820224587,-0.47731660231660233,-0.6396006655574042,1.0530000000000002,1.3204,1.7052,-0.3648838845883181,1.8549773543626225,193631996.85,0.008733624454148471,0.05263157894736842,0.004366812227074236,1.0,0.8165938864628821,-0.07764881636405424,False
159326,华夏中证电网设备主题ETF,电力设备,中证电网设备主题指数,24272000000.0,2026-09-22,1.679,-0.00650887573964487,0.004787552363854086,-0.1958812260536399,1.6640000000000001,1.653,1.6573499999999999,0.01306302229462708,0.15447689811001605,705975250.0,0.5021834061135371,0.33014354066985646,0.62882096069869,0.09170305676855896,0.9432314410480349,0.4079083178370698,True
159327,万家中证半导体材料设备主题ETF,电子,中证半导体材料设备主题指数,2385000000.0,2026-09-22,1.147,-0.012058570198105079,0.014146772767462457,-0.7564755838641188,1.1474,1.1033,1.11095,0.032449705207254986,0.4105261038089589,316318992.25,0.6419213973799127,0.028708133971291867,0.7991266375545851,0.9170305676855895,0.8995633187772926,0.3028426067152797,True
159366,港股医疗ETF,医药生物,中证港股通医疗主题指数,248000000.0,2026-09-22,1.515,-0.0045992115637319975,0.0,0.2937660119555934,1.4734,1.4405999999999999,1.44915,0.04544043059724667,0.3147862655735799,221880986.73333332,0.45633187772925765,1.0,0.9432314410480349,0.777292576419214,0.834061135371179,0.6206331877729258,False
159378,通用航空ETF永赢,交通运输,国证通用航空产业指数,596000000.0,2026-09-22,1.028,0.0019493177387914784,0.035246727089627505,-0.10296684118673638,1.0173999999999999,1.0223,1.02415,0.0037592149587464263,0.1441514918459578,30727637.116666667,0.7729257641921398,0.45454545454545453,0.537117903930131,0.0611353711790393,0.47161572052401746,0.5309249702262803,True
159392,富国国证通用航空产业ETF,交通运输,国证通用航空产业指数,181000000.0,2026-09-22,0.951,-0.0010504201680672232,0.035947712418300526,-0.09514747859181727,0.9416,0.9456,0.9463999999999999,0.004860524091293339,0.15254065903615446,6054246.2,0.7860262008733624,0.4880382775119617,0.5589519650655022,0.08733624454148471,0.043668122270742356,0.5489793359938153,True
159502,嘉实标普生物科技精选行业ETF(QDII),医药生物,标普生物科技精选行业指数,1776000000.0000002,2026-09-22,1.602,-0.0074349442379182396,-0.03725961538461531,-0.020183486238532056,1.5836000000000001,1.5843,1.6192499999999999,-0.010653080129689574,0.23856648114629772,314419740.7,0.2052401746724891,0.6220095693779905,0.37117903930131,0.49344978165938863,0.8951965065502183,0.314428240111991,False
159516,国泰中证半导体材料设备主题ETF,电子,中证半导体材料设备主题指数,44164000000.0,2026-09-22,0.714,-0.013812154696132617,0.012765957446808418,-0.6384810126582279,0.7152,0.6878,0.69245,0.031121380605097837,0.41785348330529754,5076847178.783334,0.6200873362445415,0.05741626794258373,0.7860262008733624,0.9301310043668122,0.9956331877729258,0.3013184012034851,True
159518,嘉实标普石油天然气勘探及生产精选行业ETF(QDII),石油石化,S&P Oil & Gas Exploration & Production Select Industry,1929000000.0,2026-09-22,1.259,-0.010220125786163603,0.005591054313099031,0.21290944123314048,1.2993999999999999,1.3184,1.2978,-0.029896748343350432,0.3013427788076011,547616690.35,0.5065502183406113,0.937799043062201,0.13100436681222707,0.759825327510917,0.9213973799126638,0.4557405821023379,False
159527,广发中证云计算与大数据ETF,计算机,中证云计算与大数据主题指数,309000000.0,2026-09-22,0.713,0.018571428571428683,0.03333333333333344,-0.6783942264321154,0.6948,0.6884,0.69955,0.019226645700807676,0.21809329251452367,21440163.25,0.7554585152838428,0.03349282296650718,0.6637554585152838,0.388646288209607,0.3930131004366812,0.37001943126971854,True
159530,易方达国证机器人产业ETF,机械设备,国证机器人产业指数,15999000000.0,2026-09-22,1.309,-0.0015255530129671957,-0.009833585476550777,-0.18645121193287761,1.2965999999999998,1.2868,1.3042,0.003680417113939516,0.21403621956446234,935814294.3166667,0.388646288209607,0.3444976076555024,0.5327510917030568,0.3624454148471616,0.9563318777292577,0.32690604040868343,False
159539,广发国证信创ETF,计算机,国证信息技术创新主题指数,135000000.0,2026-09-22,1.8,0.018675721561969505,0.04347826086956519,-0.2744860943168077,1.7475999999999998,1.7114999999999998,1.7392499999999997,0.03492884864165613,0.3307316110419184,6906142.133333334,0.8733624454148472,0.13875598086124402,0.8253275109170306,0.7947598253275109,0.0611353711790393,0.4398309688472869,True
159558,易方达中证半导体材料设备主题ETF,电子,中证半导体材料设备主题指数,17061000000.000002,2026-09-22,1.123,-0.011443661971830887,0.014453477868112019,-0.7582346609257266,1.1228,1.0793,1.0869,0.03321372711380999,0.4112921274532705,2068172542.7166667,0.6462882096069869,0.019138755980861243,0.8165938864628821,0.9213973799126638,0.9868995633187773,0.30407847725705683,True
159559,景顺长城国证机器人产业ETF,机械设备,国证机器人产业指数,2267000000.0,2026-09-22,1.186,-0.0008424599831509116,-0.009189640768588192,-0.17638888888888893,1.174,1.1649,1.17995,0.005127335904063557,0.21556135268480522,132525567.21666667,0.3930131004366812,0.3827751196172249,0.5676855895196506,0.37554585152838427,0.7467248908296943,0.3475084097699588,False
159560,景顺长城中证芯片产业ETF,电子,中证芯片产业指数,547000000.0,2026-09-22,1.153,0.010517090271691565,-0.4806306306306307,-0.6501820388349514,1.1274,1.0947,1.5595,-0.26066046809874965,1.7707145876957642,31787870.216666665,0.004366812227074236,0.03827751196172249,0.008733624454148471,0.9956331877729258,0.4890829694323144,-0.08289108042038403,False
159562,华夏中证沪深港黄金产业股票ETF,有色金属,中证沪深港黄金产业股票指数,3769000000.0,2026-09-22,2.184,-0.013104383190239433,-0.0926464478604071,0.26902963393375945,2.2378,2.2794,2.34205,-0.06748361478192177,0.32047031344680316,242789226.18333334,0.03056768558951965,0.9712918660287081,0.026200873362445413,0.7816593886462883,0.8558951965065502,0.27772507887424003,False
159565,易方达中证汽车零部件主题ETF,汽车,中证汽车零部件主题指数,198000000.0,2026-09-22,1.286,-0.002327385570209395,-0.007716049382716084,-0.1069444444444444,1.2706,1.2642000000000002,1.2864499999999999,-0.0003497998367599786,0.18182181049197188,26718972.516666666,0.40611353711790393,0.44019138755980863,0.48034934497816595,0.1615720524017467,0.4497816593886463,0.3761193873926579,False
159582,博时中证半导体产业ETF,电子,中证半导体产业指数,761000000.0,2026-09-22,0.765,-0.005201560468140465,0.02822580645161299,-0.853110599078341,0.7613999999999999,0.7343,0.7405,0.03308575286968263,0.37408387414507777,135944973.51666668,0.7205240174672489,0.004784688995215311,0.8122270742358079,0.8646288209606987,0.7510917030567685,0.3298405800129542,True
159583,富国中证通信设备主题ETF,通信,中证通信设备主题指数,4484000000.0,2026-09-22,1.733,-0.015900056785916994,0.08177278401997512,-0.1763307984790874,1.7271999999999998,1.685,1.658,0.04523522316043427,0.3719416665586782,611210746.4333333,0.9737991266375546,0.3875598086124402,0.9388646288209607,0.8602620087336245,0.9301310043668122,0.5782223522283279,True
159587,广发国证粮食产业ETF,农林牧渔,国证粮食产业指数,150000000.0,2026-09-22,1.235,-0.008032128514056214,0.037815126050420256,0.16399622997172503,1.2204000000000002,1.2445,1.25535,-0.016210618552594758,0.4987149551094013,50481765.06666667,0.8253275109170306,0.8851674641148325,0.2925764192139738,0.9737991266375546,0.5982532751091703,0.5598086124401914,False
159599,芯片ETF基金,电子,中证芯片产业指数,2264000000.0,2026-09-22,2.82,0.010390541024722255,0.037146009562339044,-0.30678466076696165,2.7565999999999997,2.6784,2.7128,0.039516366853435514,0.3480450332359027,252614889.03333333,0.8078602620087336,0.0861244019138756,0.8646288209606987,0.8165938864628821,0.868995633187773,0.40416100791876475,True
159609,浦银中证光伏产业ETF,电力设备,中证光伏产业指数,175000000.0,2026-09-22,0.475,-0.006276150627615107,-0.030612244897959218,-0.2213114754098361,0.4708,0.4688,0.47535,-0.0007362995687388851,0.18794684539737375,8309593.966666667,0.2183406113537118,0.23444976076555024,0.4759825327510917,0.2052401746724891,0.13100436681222707,0.2331491193247111,False
159622,创新药ETF沪港深,医药生物,中证沪港深创新药产业人民币指数,1243000000.0,2026-09-22,1.219,-0.004897959183673528,0.014987510407993287,0.20454545454545459,1.1860000000000002,1.1651,1.1777000000000002,0.03506835357051874,0.28716325864842723,159244960.58333334,0.6506550218340611,0.9282296650717703,0.8296943231441049,0.7205240174672489,0.7729257641921398,0.6464961032991371,True
159652,汇添富中证细分有色金属产业主题ETF,有色金属,细分有色,2872000000.0,2026-09-22,1.562,0.0025673940949935137,-0.0481413772090189,-0.003826530612244916,1.5606000000000002,1.5836000000000001,1.6228500000000001,-0.03749576362572027,0.27704881510920587,184823057.21666667,0.16593886462882096,0.6746411483253588,0.10043668122270742,0.6768558951965066,0.7991266375545851,0.24660475125885378,False
159690,招商中证有色金属矿业主题ETF,有色金属,中证有色金属矿业主题指数,598000000.0,2026-09-22,1.877,0.004817987152034187,-0.047691527143581935,-0.026956972524624145,1.8738,1.8986,1.9480500000000003,-0.03647236980570323,0.27589599765674017,26146669.233333334,0.1703056768558952,0.5933014354066986,0.11353711790393013,0.6724890829694323,0.4410480349344978,0.22272100457575061,False
159698,粮食ETF,农林牧渔,国证粮食产业指数,786000000.0,2026-09-22,0.96,-0.005181347150259086,0.04121475054229928,0.16082224909310772,0.9470000000000001,0.9647,0.9724,-0.012751953928424542,0.4942650240495314,116929333.4,0.8558951965065502,0.8755980861244019,0.35807860262008734,0.9650655021834061,0.7292576419213974,0.5811318192265099,False
159713,富国中证稀土产业ETF,有色金属,中证稀土产业指数,802000000.0,2026-09-22,1.224,-0.0016313213703099683,-0.02547770700636942,-0.18017414601473547,1.2154,1.2128999999999999,1.23385,-0.007983142197187543,0.19677378526595082,60257214.86666667,0.24017467248908297,0.37320574162679426,0.40611353711790393,0.27074235807860264,0.6375545851528385,0.2688316165562775,False
159715,易方达中证稀土产业ETF,有色金属,中证稀土产业指数,753000000.0,2026-09-22,1.133,-0.0017621145374449032,-0.02327586206896548,-0.17299270072992712,1.1248,1.1223,1.1406500000000002,-0.006706702318853397,0.19260800242024034,65494442.583333336,0.2794759825327511,0.4019138755980861,0.4279475982532751,0.25327510917030566,0.6550218340611353,0.2987484590794175,False
159731,华夏中证石化产业ETF,石油石化,中证石化产业指数,741000000.0,2026-09-22,0.91,-0.001097694840834218,-0.0193965517241379,-0.013015184381778733,0.9039999999999999,0.9166000000000001,0.9359,-0.027673896783844354,0.23829938604873957,58059892.983333334,0.29694323144104806,0.6411483253588517,0.17467248908296942,0.4890829694323144,0.62882096069869,0.3143582457533273,False
159735,港股消费,食品饮料,中证港股通消费主题港元指数,462000000.0,2026-09-22,0.621,-0.009569377990430672,-0.08271787296898081,-0.011146496815286677,0.6258,0.6319000000000001,0.64725,-0.04055619930475085,0.11897281661453915,28096104.933333334,0.06986899563318777,0.645933014354067,0.06986899563318777,0.017467248908296942,0.462882096069869,0.26275777773134695,False
159738,华泰柏瑞中证沪港深云计算产业ETF,计算机,中证沪港深云计算产业人民币指数,263000000.0,2026-09-22,2.045,0.01640159045725631,0.03544303797468351,-0.030346135609293556,1.9926000000000001,1.9720000000000002,1.9969999999999999,0.02403605408112175,0.20676704730378753,27386424.1,0.777292576419214,0.569377990430622,0.7292576419213974,0.3231441048034934,0.4585152838427948,0.5848718163013727,True
159739,大数据ETF,计算机,中证云计算与大数据主题指数,388000000.0,2026-09-22,0.794,0.017948717948717885,0.03116883116883118,-0.5205314009661834,0.774,0.767,0.77995,0.018013975254824066,0.23376620860324118,25489376.85,0.7292576419213974,0.06698564593301436,0.6593886462882096,0.4585152838427948,0.43231441048034935,0.3647113516224066,True
159748,富国中证沪港深创新药产业ETF,医药生物,中证沪港深创新药产业人民币指数,796000000.0,2026-09-22,0.868,-0.0022988505747126853,0.018779342723004744,0.2038834951456312,0.8426,0.8271,0.8354999999999999,0.03889886295631362,0.2919980625230753,122285588.08333333,0.6768558951965066,0.9234449760765551,0.8558951965065502,0.7292576419213974,0.74235807860262,0.6583585800547419,True
159752,申万菱信中证内地新能源主题ETF,电力设备,中证内地新能源主题指数,375000000.0,2026-09-22,0.559,-0.0017857142857142794,-0.07296849087893853,-0.24151967435549515,0.5574000000000001,0.5572,0.56915,-0.017833611525959747,0.1797233281361017,6944262.6,0.07860262008733625,0.19138755980861244,0.2445414847161572,0.14847161572052403,0.06550218340611354,0.12855769833476105,False
159766,富国中证旅游主题ETF,社会服务,中证旅游主题指数,2932000000.0,2026-09-22,0.553,-0.008960573476702538,-0.016014234875444844,0.018416206261510082,0.5484,0.5551,0.5633,-0.018285105627551923,0.18404896459418874,163680905.51666668,0.3318777292576419,0.7081339712918661,0.22707423580786026,0.17467248908296942,0.777292576419214,0.3919516934456029,False
159768,房地产ETF,房地产,中证内地地产主题指数,334000000.0,2026-09-22,0.464,0.002159827213822796,0.06912442396313367,0.20207253886010368,0.4404,0.43289999999999995,0.43415,0.06875503858113574,0.347659188363028,41790472.36666667,0.9039301310043668,0.9186602870813397,1.0,0.8122270742358079,0.5589519650655022,0.7566839389064166,True
159796,汇添富中证电池主题ETF,电力设备,中证电池主题指数,7148999999.999999,2026-09-22,0.791,0.0,-0.06611570247933873,-0.2452290076335878,0.7872000000000001,0.7864000000000001,0.8043000000000001,-0.01653611836379476,0.19345343730738798,236633351.73333332,0.11353711790393013,0.1674641148325359,0.27074235807860264,0.2663755458515284,0.8471615720524017,0.12586134848833078,False
